Symbol,Name,Currency,Last Price,ADT (Value),Turnover Rate %,Market Cap,Exchange,Board
NNAVW.US,,USD,5.87,630216.1333333333,0.06918933868738045,790670568.2,NASD,SecurityBoard.Unknown
PBTP.US,Invesco 0-5 Yr US TIPS ETF,USD,25.967,630129.4666666667,0.8758499242089647,71668945.967,AMEX,SecurityBoard.Unknown
WAFDP.US,"Washington Federal, Inc. Depositary Shs Repr 1/40th % Non-Cum Perp Red Pfd Rg Shs A",USD,16.4,630111.8333333334,0.04872640462522962,1253530834.8,NASD,SecurityBoard.Unknown
CVKD.US,"Cadrenal Therapeutics, Inc.",USD,7.46,630047.8333333334,2.9855877517916403,17442427.419999998,NASD,SecurityBoard.Unknown
SOR.US,Source Capital,USD,47.035,629939.1333333333,0.16223223279563206,386918893.68499994,NYSE,SecurityBoard.Unknown
TRT.US,Trio-Tech International,USD,7.49,629610.8,0.755667188822269,65171313.9,AMEX,SecurityBoard.Unknown
SCE-K.US,,USD,25.02,629544.9,0.0,0.0,NYSE,SecurityBoard.Unknown
SNSR.US,Global X Internet of Things ETF,USD,38.065,629502.0333333333,0.2853844856661045,225725450.0,NASD,SecurityBoard.Unknown
GRAN.US,Grande Group Limited,USD,4.395,629289.2,0.6513638143036387,109462968.74999999,NASD,SecurityBoard.Unknown
MKTAY.US,Makita Corporation,USD,30.745,628841.2692666667,0.007978255375561601,8132392078.525001,OTC,SecurityBoard.Unknown
BIOX.US,Bioceres Crop Solutions Corp.,USD,1.43,627913.7333333333,0.6657789374017857,90774702.58999999,NASD,SecurityBoard.Unknown
EDF.US,Virtus Stone Harbor Emerging Markets Inc,USD,4.98,627334.8666666667,0.42036380202131907,152284943.88000003,NYSE,SecurityBoard.Unknown
FMAO.US,"Farmers & Merchants Bancorp, Inc.",USD,24.05,627221.7333333333,0.1780941655266991,326881852.05,NASD,SecurityBoard.Unknown
JPXN.US,iShares JPX-Nikkei 400 ETF,USD,88.884,626679.2666666667,0.5946666666666667,106660800.0,AMEX,SecurityBoard.Unknown
SPHA.US,Shepherd Ave Capital Acquisition Corporation,USD,10.13,626396.7333333333,0.5707559747857239,111688315.00000001,NASD,SecurityBoard.Unknown
COF-N.US,,USD,16.55,625413.6,0.0,0.0,NYSE,SecurityBoard.Unknown
AVSD.US,Avantis Responsible International Eq ETF,USD,75.63,625144.1,0.30429047619047617,211764000.0,AMEX,SecurityBoard.Unknown
PJFV.US,PGIM Jennison Focused Value ETF,USD,83.783,623958.5333333333,2.876,21783580.0,AMEX,SecurityBoard.Unknown
BCAR.US,D. Boral ARC Acquisition I Corp.,USD,10.05,623467.4666666667,0.15071084142394822,414060000.0,NASD,SecurityBoard.Unknown
MDCX.US,Medicus Pharma Ltd.,USD,1.57,620856.5,1.513750046861397,35108410.65,NASD,SecurityBoard.Unknown
EBTC.US,"Enterprise Bancorp, Inc.",USD,39.64,620521.9903666667,0.1274224206030621,488318896.88,NASD,SecurityBoard.Unknown
DLR-L.US,,USD,20.78,620375.0666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
NNBR.US,"NN, Inc.",USD,1.29,620169.3,0.9905312149891926,64752594.9,NASD,SecurityBoard.Unknown
SRG.US,Seritage Growth Properties,USD,3.4,619882.5666666667,0.32326652541046585,191503663.79999998,NYSE,SecurityBoard.Unknown
FXNC.US,First National Corporation,USD,24.58,619740.1333333333,0.2721014827697274,221485881.85999998,NASD,SecurityBoard.Unknown
DCGO.US,DocGo Inc.,USD,0.9065,619659.7,0.6694949984275497,88667821.718,NASD,SecurityBoard.Unknown
HERO.US,Global X Video Games & Esports ETF,USD,29.943,619313.7,0.40158217821782183,151212150.0,NASD,SecurityBoard.Unknown
JSTC.US,Adasina Social Justice All Cp Glbl ETF,USD,20.67,619228.6333333333,0.24296800000000002,258375000.00000003,AMEX,SecurityBoard.Unknown
DEXC.US,Dimensional Em Mkts ex China Cr Eq ETF,USD,62.5,619158.1,0.2871824074074074,225000000.0,AMEX,SecurityBoard.Unknown
VTN.US,Invesco Trust NY Inv Grade Muni,USD,11.62,619098.3333333334,0.36724541240154435,169748620.29999998,NYSE,SecurityBoard.Unknown
SMOM.US,Symmetry Panoramic Sector Momentum ETF,USD,25.994,618662.7666666667,0.0,0.0,NASD,SecurityBoard.Unknown
RPT.US,Rithm Property Trust Inc.,USD,16.03,618518.4675666667,2.5866018790863703,121369702.30000001,NYSE,SecurityBoard.Unknown
IOYY.US,GraniteShares YieldBOOST IONQ ETF,USD,17.91,618484.1666666666,0.0,0.0,NASD,SecurityBoard.Unknown
JMHLY.US,Jardine Matheson Holdings Limited,USD,71.27,617998.0008,0.0030790024427953546,21076058476.399998,OTC,SecurityBoard.Unknown
GRNB.US,VanEck Green Bond ETF,USD,24.38,617436.3,0.4603945454545455,134090000.0,AMEX,SecurityBoard.Unknown
EVO.US,Evotec SE,USD,3.63,617384.6333333333,0.0572120109046835,1287361967.1,NASD,SecurityBoard.Unknown
EVF.US,EV Senior Income Trust,USD,5.3,617027.0333333333,0.6522515515286066,94660957.39999999,NYSE,SecurityBoard.Unknown
GAME.US,"GameSquare Holdings, Inc.",USD,0.4597,617005.9,1.3268450800619054,45225638.5899,NASD,SecurityBoard.Unknown
XYZY.US,YieldMax XYZ Option Income Strategy ETF,USD,36.84,615784.0471666666,0.407322866894198,269853000.0,AMEX,SecurityBoard.Unknown
LANDP.US,,USD,19.17,615432.8666666667,0.08752912632348805,714405188.61,NASD,SecurityBoard.Unknown
RELL.US,"Richardson Electronics, Ltd.",USD,11.68,615297.1333333333,0.3911981457927362,169278496.96,NASD,SecurityBoard.Unknown
CAPT.US,Captivision Inc.,USD,0.412,615125.9,3.503481815439993,13336238.944,NASD,SecurityBoard.Unknown
TSBK.US,"Timberland Bancorp, Inc.",USD,35.67,614770.0333333333,0.2171001076501844,281107172.91,NASD,SecurityBoard.Unknown
FGM.US,First Trust Germany AlphaDEX® ETF,USD,65.015,614284.0,0.856407206248337,74767380.03,NASD,SecurityBoard.Unknown
TGRW.US,T. Rowe Price Growth Stock ETF,USD,46.337,614007.2,0.17090064516129033,359111750.0,AMEX,SecurityBoard.Unknown
SOHU.US,Sohu.com Limited,USD,16.74,613861.8333333334,0.1320154285879006,503294795.99999994,NASD,SecurityBoard.Unknown
VHC.US,VirnetX Holding Corporation,USD,18.61,613231.1333333333,0.7816245360007243,79480332.39999999,NASD,SecurityBoard.Unknown
KKRS.US,,USD,17.62,612840.7,0.0,0.0,NYSE,SecurityBoard.Unknown
BOEG.US,Leverage Shares 2X Long BA Daily ETF,USD,16.616,612483.3666666667,175.53799999999998,415400.0,NASD,SecurityBoard.Unknown
GQRE.US,FlexShares Glbl Quality Real Estate ETF,USD,59.41,612297.7,0.15618633997176667,392106059.40999997,AMEX,SecurityBoard.Unknown
TJUL.US,Innovator Eq Defnd Protd ETF2 Yr-Jul2027,USD,29.66,611718.0666666667,0.3875668231611894,157939500.0,AMEX,SecurityBoard.Unknown
AMYY.US,Graniteshares YieldBOOST AMD ETF,USD,21.273,611660.5,0.0,0.0,NASD,SecurityBoard.Unknown
BLUC.US,Bluemonte Large Cap Core ETF,USD,28.93,611526.2333333333,1.1028044993725183,55894553.66,AMEX,SecurityBoard.Unknown
SPRU.US,Spruce Power Holding Corporation,USD,5.11,610971.9333333333,0.666912948817986,92842889.93,NYSE,SecurityBoard.Unknown
ESUM.US,Eventide US Market ETF,USD,27.527,610297.5666666667,0.5644301886792453,109419825.0,AMEX,SecurityBoard.Unknown
FLGR.US,Franklin FTSE Germany ETF,USD,34.16,610081.6333333333,1.080143137254902,58071999.99999999,AMEX,SecurityBoard.Unknown
CEPF.US,"Cantor Equity Partners IV, Inc.",USD,10.32,609793.0,0.10328352289297171,589788000.0,NASD,SecurityBoard.Unknown
PGHL.US,Primega Group Holdings Limited,USD,0.81,609640.0,2.8228338383838385,21384000.0,NASD,SecurityBoard.Unknown
COE.US,51Talk Online Education Group,USD,27.68,609629.3333333334,0.30785622842467164,162514622.24,AMEX,SecurityBoard.Unknown
VCIC.US,Vine Hill Capital Investment Corp.,USD,10.69,608836.4333333333,0.19422363194946293,313573340.46,NASD,SecurityBoard.Unknown
GOVX.US,"GeoVax Labs, Inc.",USD,0.2036,608684.1333333333,7.193571248252087,8744672.1216,NASD,SecurityBoard.Unknown
KMDA.US,Kamada Ltd.,USD,7.86,608570.6666666666,0.15066844748274227,453375961.20000005,NASD,SecurityBoard.Unknown
VSDA.US,VictoryShares Dividend Accelerator ETF,USD,53.187,608351.6333333333,0.24886376811594202,244660200.0,NASD,SecurityBoard.Unknown
SIXJ.US,AllianzIM US Equity 6M Bfr10 Jan/Jul ETF,USD,34.43,608323.3666666667,0.31587437037037036,193668750.0,AMEX,SecurityBoard.Unknown
IFLR.US,Innovator International Dev Mgd Flr ETF,USD,51.276,608152.0666666667,0.0,0.0,AMEX,SecurityBoard.Unknown
PSA-S.US,,USD,16.55,608120.7666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
ZJK.US,"ZJK Industrial Co., Ltd.",USD,2.43,607946.1333333333,0.2858906356203984,155088065.07000002,NASD,SecurityBoard.Unknown
FEMS.US,First Trust Emerg Mkts SC AlphaDEX® ETF,USD,43.56,607904.1,0.22420461743605705,278784087.12,NASD,SecurityBoard.Unknown
ACV.US,Virtus Diversified Inc & Conv Fund,USD,26.81,607782.4666666667,0.22440542909239955,278127905.15999997,NYSE,SecurityBoard.Unknown
SPYH.US,NEOS S&P 500 Hedged Equity Income ETF,USD,55.51,607344.0,18.315444444444445,3330600.0,AMEX,SecurityBoard.Unknown
BACHY.US,Bank of China Limited,USD,14.235,607268.1302,0.000326810812196031,183467747278.91998,OTC,SecurityBoard.Unknown
LFS.US,"Leifras Co., Ltd.",USD,2.87,607030.3666666667,0.4846848871070928,75080976.53,NASD,SecurityBoard.Unknown
SOFR.US,Amplify Samsung SOFR ETF,USD,100.21,606910.6666666666,0.23738431372549018,255535499.99999997,AMEX,SecurityBoard.Unknown
EFSI.US,"Eagle Financial Services, Inc.",USD,39.01,606745.1666666666,0.2915027018955971,206918363.39,NASD,SecurityBoard.Unknown
IVVM.US,iShares Large Cap Moderate Qt Ldrd ETF,USD,35.01,606609.9333333333,0.6137781690140844,99428400.0,AMEX,SecurityBoard.Unknown
LCAP.US,Principal Capital Appreciation Sel ETF,USD,30.114,606527.0,2.376790697674419,25898040.0,AMEX,SecurityBoard.Unknown
PXJ.US,Invesco Oil & Gas Services ETF,USD,31.26,606318.1666666666,1.8793288832716046,32697272.28,AMEX,SecurityBoard.Unknown
LDRT.US,iShares iBonds 1-5 Yr Trsy Ldr ETF,USD,25.36,606250.7666666667,2.8452460317460315,21302400.0,AMEX,SecurityBoard.Unknown
SHFS.US,"SHF Holdings, Inc.",USD,1.17,606226.3333333334,12.25873039159047,3604858.92,NASD,SecurityBoard.Unknown
PPSI.US,"Pioneer Power Solutions, Inc.",USD,4.82,606180.2666666667,1.2126096541233593,53479182.120000005,NASD,SecurityBoard.Unknown
AHL-D.US,,USD,19.83,605542.0333333333,0.0,0.0,NYSE,SecurityBoard.Unknown
TEQI.US,T. Rowe Price Equity Income ETF,USD,45.737,605164.9666666667,0.1787373068432671,345314350.0,AMEX,SecurityBoard.Unknown
OVBC.US,Ohio Valley Banc Corp.,USD,40.4,604966.6666666666,0.3179097888820939,190324440.4,NASD,SecurityBoard.Unknown
RFM.US,RiverNorth Flexible Municipal Income,USD,14.098,604383.9666666667,0.7020667193375614,86205026.502,NYSE,SecurityBoard.Unknown
POWW.US,Outdoor Holding Company,USD,1.8,603968.2666666667,0.2750442820571435,210799488.6,NASD,SecurityBoard.Unknown
GAPR.US,FT Vest U.S. Eq Mod Buf ETF - Apr,USD,40.07,603763.0333333333,0.23080760456273766,263460250.0,AMEX,SecurityBoard.Unknown
FAN.US,First Trust Global Wind Energy ETF,USD,21.579,603423.8,0.30103344141452965,212553193.158,AMEX,SecurityBoard.Unknown
HCRB.US,Hartford Core Bond ETF,USD,35.505,603280.4333333333,0.1775148342059337,339072750.0,AMEX,SecurityBoard.Unknown
BINT.US,Bluemonte Global Equity ETF,USD,29.003,602849.7333333333,1.0021112778115726,61647877.707,AMEX,SecurityBoard.Unknown
CGEN.US,Compugen Ltd.,USD,1.72,601781.3666666667,0.4104482828527256,160880814.04,NASD,SecurityBoard.Unknown
BBCP.US,"Concrete Pumping Holdings, Inc.",USD,6.93,601706.4333333333,0.17512176753062278,356717938.5,NASD,SecurityBoard.Unknown
TACH.US,Titan Acquisition Corp,USD,10.24,601424.2666666667,0.16999275362318841,353280000.0,NASD,SecurityBoard.Unknown
BEPH.US,,USD,15.32,600950.6333333333,0.0,0.0,NYSE,SecurityBoard.Unknown
RDAG.US,Republic Digital Acquisition Company,USD,10.16,600332.8,0.15751902222222222,381000000.0,NASD,SecurityBoard.Unknown
EUHY.US,iShares Euro High Yld Corp Bd USD HdgETF,USD,53.58,599853.0666666667,1.2343518518518517,48222000.0,AMEX,SecurityBoard.Unknown
DXIV.US,Dimensional International Vector Eq ETF,USD,66.005,599789.4,0.529777142857143,115508749.99999999,AMEX,SecurityBoard.Unknown
CRRFY.US,Carrefour SA,USD,3.39,599092.8803333334,0.0052179670534611925,11970658469.1,OTC,SecurityBoard.Unknown
PRH.US,,USD,25.01,598916.2,0.0,0.0,NYSE,SecurityBoard.Unknown
JHCB.US,JHancock Corporate Bond ETF,USD,21.571,598370.2666666667,1.0233493827160494,58241700.00000001,AMEX,SecurityBoard.Unknown
YSPY.US,GraniteShares YieldBOOST SPY ETF,USD,18.22,597981.2,20.361122742982857,2915218.2199999997,NASD,SecurityBoard.Unknown
HYXF.US,iShares ESG Advanced Hi Yld Corp Bd ETF,USD,47.359,597653.5,0.32889610389610385,182332150.0,NASD,SecurityBoard.Unknown
SPTE.US,SP Funds S&P Global Technology ETF,USD,36.24,596836.8666666667,0.865288888888889,70668000.0,AMEX,SecurityBoard.Unknown
ETX.US,EV Municipal Income 2028 Term Trust,USD,18.53,596488.6,0.2878988336521786,201739890.12,NYSE,SecurityBoard.Unknown
MBCN.US,Middlefield Banc Corp.,USD,33.85,595813.4,0.20691235992032864,273741091.1,NASD,SecurityBoard.Unknown
MGX.US,"Metagenomi, Inc.",USD,1.8,595764.2333333333,0.9340727421839154,67584151.8,NASD,SecurityBoard.Unknown
WDEF.US,WisdomTree Europe Defense Fund,USD,33.07,595681.0,0.0,0.0,AMEX,SecurityBoard.Unknown
GLGG.US,Leverage Shares 2X Long GLXY Daily ETF,USD,11.606,595064.3,0.0,0.0,NASD,SecurityBoard.Unknown
PCF.US,High Income Securities,USD,6.13,595021.5,0.5192995110361919,114731838.5,NYSE,SecurityBoard.Unknown
PBEU.US,Portfolio Building Block Eur Bks Idx ETF,USD,28.795,594339.7931034482,0.0,0.0,NASD,SecurityBoard.Unknown
ATLO.US,Ames National Corporation,USD,22.95,594276.3,0.29001104755080137,204075232.65,NASD,SecurityBoard.Unknown
HNHPF.US,"Hon Hai Precision Industry Co., Ltd.",USD,14.93,593649.5682333333,0.0002954494355569054,208463692105.46,OTC,SecurityBoard.Unknown
MTEN.US,Mingteng International Corporation Inc.,USD,1.06,593483.4666666667,10.444236592091261,7279077.24,NASD,SecurityBoard.Unknown
FCPI.US,Fidelity Stocks for Inflation ETF,USD,49.99,593419.9666666667,0.24373745704467353,242451500.0,AMEX,SecurityBoard.Unknown
GRW.US,TCW Durable Growth ETF,USD,31.504,593221.7,0.4535526979402643,131738796.112,NASD,SecurityBoard.Unknown
NEWTZ.US,,USD,25.19,592829.9666666667,0.0,0.0,NASD,SecurityBoard.Unknown
CVU.US,"CPI Aerostructures, Inc.",USD,4.02,592706.1,1.347387270931832,53004700.98,AMEX,SecurityBoard.Unknown
PFRL.US,PGIM Floating Rate Income ETF,USD,49.68,592689.6666666666,0.7440354166666667,79488000.0,AMEX,SecurityBoard.Unknown
LSAT.US,LeaderShares® AlphaFctr® Tctcl Fcsd ETF,USD,38.99,592275.9666666667,0.6117333333333334,95525500.0,AMEX,SecurityBoard.Unknown
TLYS.US,"Tilly's, Inc.",USD,1.8,592073.6666666666,0.9800140033456205,54852606.0,NYSE,SecurityBoard.Unknown
PGJ.US,Invesco Golden Dragon China ETF,USD,29.522,591429.2,0.41108024691358025,143476920.0,NASD,SecurityBoard.Unknown
WKSP.US,Worksport Ltd.,USD,2.34,591374.3,2.8490212903704926,19315270.259999998,NASD,SecurityBoard.Unknown
JHCP.US,JHancock Core Plus Bond ETF,USD,25.42,590497.4333333333,1.1413300411522636,51475500.0,AMEX,SecurityBoard.Unknown
PNBK.US,"Patriot National Bancorp, Inc.",USD,1.56,590285.9,0.3041516422684275,179385986.52,NASD,SecurityBoard.Unknown
NATO.US,Themes Transatlantic Defense ETF,USD,40.8,589803.4333333333,1.3650204678362574,46512000.0,NASD,SecurityBoard.Unknown
INTL.US,Main International ETF,USD,28.61,589796.6666666666,0.4079657622739018,147627600.0,AMEX,SecurityBoard.Unknown
URSP.US,ProShares Ultra S&P 500 Equal Weight,USD,42.259,589555.8,0.0,0.0,AMEX,SecurityBoard.Unknown
PSA-G.US,,USD,20.52,589460.3666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
AMWL.US,American Well Corporation,USD,5.16,589413.5333333333,0.7929141943950591,84475629.36,NYSE,SecurityBoard.Unknown
JHMB.US,JHancock Mortgage Backed Sec ETF,USD,22.195,588123.1666666666,0.39322973977695164,149261375.0,AMEX,SecurityBoard.Unknown
SHE.US,Stt Strt® SPDR® MSCI USA Gndr Divst ETF,USD,134.337,588117.4666666667,0.21459047619047616,282107700.0,AMEX,SecurityBoard.Unknown
IFV.US,First Trust Dorsey Wright Intl Foc 5,USD,25.671,588007.1666666666,0.409414930058575,147608301.342,NASD,SecurityBoard.Unknown
LKSP.US,Lake Superior Acquisition Corp.,USD,9.95,587770.8,0.3033424480485643,194290326.7,NASD,SecurityBoard.Unknown
TCHI.US,iShares MSCI China Multisector Tech ETF,USD,24.404,587557.2,2.0532861111111114,29284800.0,NASD,SecurityBoard.Unknown
ZSEP.US,Innovator Equity Defined Prot ETF-1YrSep,USD,26.856,587260.0333333333,0.7439548022598871,79225200.0,AMEX,SecurityBoard.Unknown
NLY-G.US,,USD,25.16,586214.8666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
BWMX.US,"Betterware de México, S.A.P.I. de C.V.",USD,15.85,585876.3333333334,0.10616623241234185,590316132.0,NYSE,SecurityBoard.Unknown
CODI-B.US,,USD,18.8,585800.3666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
FTXN.US,First Trust Nasdaq Oil & Gas ETF,USD,27.93,585535.2666666667,0.4693717563461713,122892055.86,NASD,SecurityBoard.Unknown
RITM-B.US,,USD,25.59,585088.5333333333,0.0,0.0,NYSE,SecurityBoard.Unknown
SRBK.US,"SR Bancorp, Inc.",USD,16.12,584836.0666666667,0.4518293688111943,129142252.72000001,NASD,SecurityBoard.Unknown
BSSX.US,Invesco BulletShares 2033 Muncpl Bd ETF,USD,25.95,584650.1,0.75485,77850000.0,NASD,SecurityBoard.Unknown
RBNE.US,Robin Energy Ltd.,USD,3.46,584647.2507666667,16.357123322401005,9707881.16,NASD,SecurityBoard.Unknown
IALT.US,iShares Systematic Alternatives Actv ETF,USD,25.835,584079.7894736842,0.0,0.0,NASD,SecurityBoard.Unknown
FBOT.US,Fidelity Disruptive Automation ETF,USD,34.895,583989.0666666667,0.4065187749352068,150240143.34,NASD,SecurityBoard.Unknown
LESL.US,"Leslie's, Inc.",USD,1.81,583694.0333333333,2.7204952198765646,16815462.91,NASD,SecurityBoard.Unknown
SWGAY.US,The Swatch Group AG,USD,10.91,583388.0700000001,0.005400033194121986,11295558658.12,OTC,SecurityBoard.Unknown
AGNCO.US,,USD,25.15,583064.6333333333,0.002149602180549561,26979010360.5,NASD,SecurityBoard.Unknown
DLNV.US,FT Vest U.S. Equity Dl Drctl Buf ETF Nov,USD,31.32,582599.7666666667,0.0,0.0,AMEX,SecurityBoard.Unknown
DDIV.US,First Trust Dorsey Wright Momt & Div ETF,USD,42.404,582101.3333333334,0.7992790865381868,74207084.80800001,NASD,SecurityBoard.Unknown
IDCBY.US,,USD,15.64,582022.9016,0.00020341618184252784,278709693036.56,OTC,SecurityBoard.Unknown
EVHY.US,Eaton Vance High Yield ETF,USD,53.085,580791.7666666667,2.7245166666666667,21234000.0,AMEX,SecurityBoard.Unknown
FLLA.US,Franklin FTSE Latin America ETF,USD,24.735,580131.3333333334,1.4688104166666667,39576000.0,AMEX,SecurityBoard.Unknown
TLSA.US,Tiziana Life Sciences Ltd,USD,1.5,579732.7333333333,0.3020207860857613,178236010.5,NASD,SecurityBoard.Unknown
ETFT.US,Fundsmith Equity ETF,USD,10.086,579174.72,0.0,0.0,AMEX,SecurityBoard.Unknown
POWR.US,iShares U.S. Power Infrastructure ETF,USD,23.47,578915.6,0.707326368159204,78624500.0,AMEX,SecurityBoard.Unknown
MCR.US,MFS Charter Income,USD,6.25,578727.0666666667,0.21958744493384194,262205906.25,NYSE,SecurityBoard.Unknown
JSM.US,Navient Corporation,USD,19.66,578722.8666666667,0.029735596131568592,1916981820.3,NASD,SecurityBoard.Unknown
PRAY.US,FIS Christian Stock ETF,USD,31.93,577955.8,0.7878031609195402,74077600.0,AMEX,SecurityBoard.Unknown
BZUN.US,Baozun Inc.,USD,2.81,577332.7333333333,0.35708682631825767,162966759.28,NASD,SecurityBoard.Unknown
FJP.US,First Trust Japan AlphaDEX® ETF,USD,68.71,577142.1333333333,0.2833686999764223,206130137.42,NASD,SecurityBoard.Unknown
BUSEP.US,,USD,25.97,577050.1666666666,0.02545512604783352,2295982846.71,NASD,SecurityBoard.Unknown
TDV.US,ProShares S&PTech Div Arstcrts ETF,USD,88.93,576999.6666666666,0.2142377152320146,273015188.93,AMEX,SecurityBoard.Unknown
RAUS.US,RACWI US ETF,USD,26.688,576816.9666666667,0.0,0.0,NASD,SecurityBoard.Unknown
CLOB.US,VanEck AA-BB CLO ETF,USD,50.735,576516.4666666667,0.5399190476190476,106543500.0,AMEX,SecurityBoard.Unknown
ONCY.US,Oncolytics Biotech Inc.,USD,0.9606,576446.0333333333,0.5593239815702619,103366684.7856,NASD,SecurityBoard.Unknown
ZJUN.US,Innovator Equity Dfnd Prot ETF -1 YrJune,USD,26.88,576233.3,1.0347469879518072,55776000.0,AMEX,SecurityBoard.Unknown
DABS.US,DoubleLine Asset-Backed Securities ETF,USD,50.95,576114.5333333333,1.0285233074030538,56045050.95,AMEX,SecurityBoard.Unknown
TROO.US,"TROOPS, Inc.",USD,4.35,575249.5666666667,0.16401729513039462,531396722.09999996,NASD,SecurityBoard.Unknown
MCI.US,Barings Corporate Investors,USD,18.44,574991.8333333334,0.14546439653801504,374306995.36,NYSE,SecurityBoard.Unknown
FNLC.US,"The First Bancorp, Inc.",USD,25.91,574803.2333333333,0.1898377085242243,290692581.2,NASD,SecurityBoard.Unknown
PFFR.US,InfraCap REIT Preferred ETF,USD,18.05,574801.1333333333,0.5984460892230773,95665072.2,AMEX,SecurityBoard.Unknown
HOWL.US,"Werewolf Therapeutics, Inc.",USD,0.6414,574772.4666666667,1.5554225844420364,31133684.279999997,NASD,SecurityBoard.Unknown
EDGH.US,3EDGE Dynamic Hard Assets ETF,USD,31.089,574721.5333333333,0.482231884057971,121557990.0,AMEX,SecurityBoard.Unknown
RZV.US,Invesco S&P SmallCap 600® Pure Value ETF,USD,122.447,574382.3333333334,0.24484718528140315,237552077.88,AMEX,SecurityBoard.Unknown
DAAQ.US,Digital Asset Acquisition Corp.,USD,10.19,574358.4333333333,0.2454310144927536,234370000.0,NASD,SecurityBoard.Unknown
XV.US,Simplify Target 15 Distribution ETF,USD,25.55,574211.6666666666,1.12487121801476,49822525.550000004,AMEX,SecurityBoard.Unknown
BSII.US,Black Spade Acquisition II Co,USD,9.5,573527.3333333334,0.27341786492374726,181687500.0,NASD,SecurityBoard.Unknown
LINT.US,Direxion Daily INTC Bull 2X ETF,USD,36.33,572630.6333333333,0.0,0.0,NASD,SecurityBoard.Unknown
FVCB.US,"FVCBankcorp, Inc.",USD,13.63,572342.0333333333,0.23462703405965893,246359714.82000002,NASD,SecurityBoard.Unknown
VINP.US,Vinci Compass Investments Ltd.,USD,13.08,572254.4333333333,0.0711357565650985,827240139.72,NASD,SecurityBoard.Unknown
GNOM.US,Global X Genomics & Biotechnology ETF,USD,48.68,572167.7666666667,0.23196219281663516,257517200.0,NASD,SecurityBoard.Unknown
PBDE.US,PGIM S&P 500 Buffer 20 ETF - Dec,USD,29.56,571948.9333333333,1.8066804259131861,31924829.56,AMEX,SecurityBoard.Unknown
JANU.US,AllianzIM U.S. Equity Buffer15 UncJanETF,USD,28.356,571918.2333333333,0.7040544927536231,81523500.0,AMEX,SecurityBoard.Unknown
FDM.US,First Trust Dow Jones Sel MicroCap ETF,USD,80.12,570838.7666666667,0.2689202762084118,212718600.0,AMEX,SecurityBoard.Unknown
